id,Age,Gender,Education,SES,FO,MO,FI,FS,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Smokernonsmoker,PARQF01_R,PARQF02,PARQF03_R,PARQF04,PARQF05,PARQF06,PARQF07,PARQF08,PARQF09_R,PARQF10,PARQF11,PARQF12_R,PARQF13_R,PARQF14,PARQF15,PARQF16,PARQF017_R,PARQF18,PARQF19_R,PARQF20,PARQF21,PARQF22_R,PARQF23,PARQF24_R,PARQM01_R,PARQM02,PARQM03_R,PARQM04,PARQM05,PARQM06,PARQM07,PARQM08,PARQM09_R,PARQM10,PARQM11,PARQM12_R,PARQM13_R,PARQM14,PARQM15,PARQM16,PARQM17_R,PARQM18,PARQM19_R,PARQM20,PARQM21,PARQM22_R,PARQM23,PARQM24_R,PAQ1,PAQ2,PAQ3,PAQ4,PAQ5,PAQ6,PAQ7,PAQ8,PAQ9,PAQ10_R,PAQ11_R,PAQ12,PAQ13,PAQ14_R,PAQ15,PAQ16_R,PAQ17,PAQ18,PAQ19_R,PAQ20_R,PAQ21,PAQ22,PAQ23,PAQ24_R,PAQ25_R,PAQ26,PAQ27,PAQ28_R,PAQ29,PAQ30,PAQ31,PAQ32,PAQ33_R,PAQ34,PAQ35,PAQ36,PAQ37,PAQ38_R,PAQ39_R,PAQ40,PAQ41_R,PAQ42_R,PPQ1,PPQ2,PPQ3,PPQ4,PPQ5,PPQ6,PPQ7,PPQ8,PPQ9,PPQ10,PPQ11,PPQ12,PPQ13,PPQ14,PPQ15,PPQ16,PPQ17,PPQ18,PPQ19,PPQ20,PPQ21,PPQ22,PPQ23,PPQ24,PPQ25,PARQFatherTotal,PARQMotherTotal,PeerPressureTotal,PersonalityTotal,PRE_1,PGR_1
186,0,0,1,1,4,0,2,0,1,1,1,1,1,1,7,8,0,1,1,1,3,2,2,2,1,2,2,1,2,1,1,2,2,2,4,1,1,2,1,2,1,1,1,1,3,1,2,1,1,1,2,1,2,1,1,1,2,2,4,2,2,2,2,1,1,1,3,4,3,4,4,4,1,1,2,3,2,2,4,4,2,4,4,2,1,4,2,3,3,2,3,2,3,3,3,3,2,1,2,1,1,2,2,1,2,1,1,2,3,1,4,5,3,2,1,1,2,4,5,3,4,3,2,3,3,3,2,4,3,5,4,3,37,37,75,102,.0557418724962665,0
187,0,0,1,1,4,0,0,0,1,1,1,1,1,1,7,8,0,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,4,4,1,1,4,4,4,1,3,1,4,1,4,4,1,4,3,1,4,4,4,3,4,1,4,3,1,4,1,1,4,1,2,3,1,2,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,5,29,23,41,110,.00832878765739169,0
188,0,0,1,1,0,0,3,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,3,1,1,2,1,1,2,1,3,4,1,2,4,1,1,1,2,3,1,1,1,1,1,1,3,1,1,2,1,1,2,1,3,4,1,2,4,1,1,1,2,3,1,1,3,3,3,3,4,3,1,3,2,2,1,1,2,1,2,3,3,4,1,3,2,3,2,3,1,3,3,1,2,3,3,3,3,3,4,4,2,1,4,1,1,1,3,2,1,3,3,1,3,1,3,3,5,5,3,3,3,2,1,3,1,1,3,3,3,1,38,39,61,101,.0162506764543508,0
189,0,0,1,1,2,0,2,1,1,1,1,1,1,1,7,8,0,1,1,1,2,1,1,3,1,1,1,1,4,1,1,2,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,4,3,4,4,1,1,4,4,1,1,2,1,1,1,4,4,1,4,2,1,4,4,1,1,4,1,4,4,1,4,1,4,1,1,4,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,5,1,1,1,3,1,1,1,4,1,1,1,1,1,32,26,36,100,.00216200419688691,0
190,2,0,1,1,2,4,0,0,1,1,1,1,1,1,7,8,0,1,3,1,3,4,3,4,3,1,3,4,2,1,3,4,3,1,3,1,3,4,2,4,2,1,3,2,4,4,3,4,4,2,4,4,1,2,3,3,4,1,4,2,3,3,1,4,1,1,4,4,2,4,3,3,4,4,2,4,4,2,3,4,2,2,4,1,3,4,3,4,1,3,4,3,1,2,4,3,4,4,4,3,3,4,3,1,4,1,1,1,4,2,5,2,1,3,2,2,2,2,1,3,1,4,5,1,1,2,4,3,1,3,1,1,58,63,57,124,.440653338862801,0
191,1,0,1,1,4,0,0,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,3,1,1,1,1,2,2,1,2,3,2,2,2,3,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,4,1,1,2,2,2,1,2,2,1,2,1,2,3,3,3,3,4,3,2,2,2,2,3,2,2,1,2,3,3,1,1,2,2,3,3,3,3,2,3,2,3,3,3,2,3,3,4,3,2,2,2,2,2,4,1,1,1,1,1,3,3,4,1,1,1,4,1,1,3,3,3,3,2,2,1,1,1,1,33,35,48,104,.00474934556923667,0
192,1,0,1,1,2,0,2,1,1,1,1,1,1,1,7,8,0,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,2,2,1,3,1,2,1,2,3,1,4,1,1,2,1,4,4,1,4,4,4,1,4,4,3,1,4,1,1,3,3,4,2,4,1,2,1,4,3,2,4,1,3,4,1,2,1,1,1,3,4,1,3,3,1,1,5,4,2,1,4,4,4,1,3,4,2,4,2,3,3,2,2,4,2,3,2,3,2,3,29,39,70,105,.0104843669887704,0
193,0,0,1,1,0,0,3,1,1,1,1,1,1,1,7,8,0,2,2,3,1,1,2,1,1,3,1,3,1,1,1,3,3,3,2,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,2,1,1,4,1,1,1,1,1,1,4,4,4,3,1,2,4,1,2,2,3,3,4,4,4,2,1,3,1,3,2,4,2,3,3,1,4,2,1,3,3,4,2,1,1,2,2,1,1,1,1,1,4,1,4,1,5,5,4,3,5,4,4,4,1,4,1,1,1,5,3,1,2,3,44,31,69,100,.155462812977402,0
194,1,0,1,1,2,4,3,0,1,1,1,1,1,1,7,8,0,1,3,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,4,1,4,4,4,4,1,4,1,2,1,3,2,2,4,1,4,2,4,4,3,4,1,4,4,3,1,3,1,1,3,2,2,3,2,1,3,4,2,3,2,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,25,23,73,113,.0732659810437166,0
195,0,0,1,1,2,4,3,0,1,1,1,1,1,1,7,8,0,2,1,3,2,1,1,1,1,3,1,1,1,1,1,3,1,1,4,1,2,1,3,4,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,3,3,1,1,1,1,1,1,1,1,2,4,4,4,2,4,4,4,4,4,3,4,1,1,1,1,2,4,3,2,4,2,4,1,4,4,2,4,1,2,4,2,2,3,4,4,4,4,1,3,1,1,4,4,1,5,5,1,4,1,1,1,5,4,1,4,1,1,3,1,4,2,1,1,1,4,1,39,30,61,119,.295023277133992,0
196,0,0,1,2,2,4,3,0,1,1,0,1,1,1,7,8,0,2,3,2,4,2,1,3,2,4,4,3,2,3,3,4,4,3,3,3,4,3,2,2,2,1,2,1,1,1,2,2,1,2,1,1,4,3,1,3,3,2,2,1,3,1,1,1,1,2,4,4,4,4,2,3,2,4,1,1,4,4,2,1,1,3,4,3,2,4,4,4,2,4,4,4,3,4,4,3,2,1,3,2,3,3,1,2,4,1,2,1,5,4,1,1,3,4,5,4,3,1,2,3,5,3,1,1,4,2,1,3,1,3,1,4,62,39,66,119,.949431197844145,1
197,1,0,1,1,2,0,3,1,1,1,0,1,1,1,7,8,0,1,1,2,3,1,3,1,1,2,1,1,1,1,4,4,4,2,3,3,4,3,1,4,1,1,2,2,3,1,3,1,1,2,2,2,1,1,4,4,4,2,3,2,2,3,1,2,1,3,4,4,4,3,3,4,2,4,2,3,4,3,2,1,1,3,4,2,3,4,4,4,2,4,4,1,4,3,4,4,3,2,4,1,4,4,4,1,4,2,1,5,3,1,5,4,4,1,2,5,4,1,4,4,4,4,4,4,1,4,4,2,4,4,3,4,50,49,85,127,.907044374530244,1
198,1,0,1,1,2,0,3,1,1,1,1,1,1,1,7,8,0,2,3,1,3,2,2,1,1,2,3,1,4,1,1,3,3,2,2,2,1,3,2,2,1,2,3,2,1,1,1,3,1,1,2,3,2,1,2,3,2,1,2,1,2,2,1,3,1,1,2,4,3,4,3,4,4,2,4,4,4,3,3,1,1,2,4,4,3,4,2,1,4,4,2,1,4,1,4,3,3,1,3,1,3,2,3,2,3,2,1,1,1,2,3,4,4,2,2,2,2,4,4,2,3,1,2,1,3,4,2,1,2,3,3,2,46,40,60,114,.227469786574115,0
199,1,1,1,1,2,0,2,0,1,1,1,1,1,1,7,8,0,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,4,4,4,1,4,4,4,4,4,1,1,4,1,4,1,1,4,4,4,1,4,1,4,4,1,4,4,4,1,1,1,4,1,4,1,1,1,1,4,2,3,5,4,1,1,1,1,4,1,5,4,3,4,3,5,1,1,1,1,1,1,5,3,29,31,65,108,.0213427565962999,0
200,0,1,1,1,4,0,1,0,1,1,1,1,1,1,7,8,0,1,1,3,1,1,1,3,1,2,1,1,4,1,1,1,1,4,4,4,1,4,4,1,1,2,4,1,4,4,2,3,1,1,1,1,4,1,1,1,1,1,2,1,1,4,4,1,1,1,3,2,2,1,2,2,1,1,3,2,4,3,2,1,3,1,2,1,1,3,4,4,2,3,3,4,3,2,2,2,2,4,2,2,1,3,4,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,4,5,2,2,2,2,3,2,2,2,2,2,2,2,43,44,56,97,.0104402181077788,0
201,1,1,1,1,0,0,3,0,1,1,1,1,1,1,7,8,0,1,1,1,3,1,3,3,1,1,1,1,4,2,1,1,3,2,3,2,1,4,1,1,1,1,1,1,3,1,3,3,1,1,1,1,4,1,1,1,1,1,3,1,1,4,1,1,1,1,3,4,1,4,4,4,1,4,4,4,4,3,2,1,1,1,4,1,1,4,3,4,1,4,1,1,4,1,1,4,1,1,4,1,1,4,4,1,4,1,1,3,2,2,2,2,2,5,2,2,2,2,1,5,2,2,4,3,2,4,4,2,2,1,1,2,38,35,61,103,.029971880556581,0
202,0,1,1,1,0,0,3,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,2,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,4,4,1,4,4,4,4,1,3,1,1,2,4,4,1,4,1,4,1,4,4,2,4,1,2,4,2,3,3,1,1,4,4,1,4,1,1,2,2,2,2,2,2,5,1,1,1,1,5,5,2,2,2,2,1,1,1,1,1,1,2,1,26,26,48,113,.00914130778441167,0
203,1,1,1,1,0,0,3,1,1,1,1,1,1,1,7,8,0,1,1,1,1,1,2,3,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,2,4,1,1,1,2,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,4,4,3,4,4,4,4,1,3,2,1,2,4,4,1,4,1,4,1,4,4,2,4,1,2,4,2,1,3,4,4,4,4,1,4,3,1,2,2,2,2,2,2,5,2,1,1,1,5,1,2,2,2,2,2,2,1,1,1,5,2,1,28,31,51,122,.0305505831046985,0
204,0,1,1,1,2,0,1,0,1,1,1,1,1,1,7,8,0,2,1,1,1,1,1,3,1,2,1,1,2,1,1,3,1,2,4,2,3,1,1,4,2,2,1,1,1,1,1,3,1,2,1,1,2,1,1,3,1,2,4,2,3,1,1,4,2,3,4,3,3,4,4,3,3,4,4,2,3,1,4,1,2,4,1,4,1,3,1,4,2,2,3,3,2,1,3,3,1,4,3,3,3,2,2,2,4,1,1,2,3,1,2,4,4,4,3,2,3,2,4,4,4,2,2,3,4,2,2,2,2,4,2,2,38,39,69,111,.0966354768019932,0
205,1,1,1,1,2,0,1,0,1,1,1,1,1,1,7,8,0,2,1,1,1,1,1,3,1,2,1,1,2,4,4,3,2,4,4,2,3,1,1,4,2,2,1,1,1,1,1,3,1,2,1,1,2,4,4,3,2,2,1,1,3,3,1,4,2,3,4,3,3,3,3,4,2,4,4,2,4,1,4,1,2,3,3,4,1,3,1,4,2,4,2,1,4,3,4,3,3,1,1,1,1,3,4,3,4,2,2,1,1,1,1,4,1,1,1,1,1,4,4,1,4,1,4,3,4,4,4,2,2,4,2,2,44,44,58,114,.105269766942442,0
206,1,1,1,1,1,0,1,0,1,1,1,1,1,1,7,8,0,3,1,1,1,1,1,4,1,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,2,1,3,4,4,4,1,2,1,2,3,3,1,2,4,1,3,2,4,2,1,4,1,3,3,4,2,3,1,3,1,4,1,1,2,1,1,3,4,1,4,3,3,1,1,4,4,3,3,3,1,1,2,3,1,1,1,3,4,1,4,29,27,60,101,.00900858225950506,0
207,0,1,1,1,4,1,1,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,3,1,2,3,1,1,1,3,3,3,1,3,1,1,1,2,3,1,1,1,1,3,2,3,1,1,1,3,1,1,1,3,3,2,1,3,1,1,1,2,3,1,3,3,4,3,2,3,3,2,3,2,3,3,2,1,3,2,3,2,2,2,3,2,4,2,4,2,3,2,2,2,4,2,2,2,3,3,2,2,2,3,1,1,3,2,3,4,4,3,2,2,1,3,2,5,3,2,2,2,2,2,2,4,1,3,2,4,3,36,40,66,104,.0219639802328903,0
208,0,1,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,3,1,2,3,1,1,1,3,3,3,1,3,1,1,1,2,3,1,1,1,1,3,1,3,3,1,1,3,1,1,1,3,3,2,1,3,1,1,1,2,3,1,3,3,4,3,2,3,4,2,3,2,4,3,2,1,3,2,3,2,2,2,3,2,4,2,4,2,3,2,2,2,4,2,2,2,3,3,3,4,1,3,4,1,3,2,3,4,4,3,2,2,1,3,3,4,3,2,2,2,2,2,2,4,1,3,2,4,3,36,39,66,111,.0546365617363298,0
209,1,1,1,1,4,0,1,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,3,1,2,3,1,1,1,3,3,3,1,3,1,1,1,2,3,1,1,1,1,3,2,3,1,1,1,3,1,1,1,3,3,2,1,3,1,1,1,2,3,1,3,3,4,3,2,3,3,2,3,2,3,3,2,1,3,2,3,2,2,2,3,2,4,2,4,2,3,2,2,2,4,2,2,2,3,3,2,2,2,3,1,1,3,2,3,4,4,3,2,1,3,2,4,3,2,2,2,2,2,2,4,1,4,3,2,4,3,36,40,67,104,.023792258361424,0
210,1,1,1,1,4,0,1,0,1,1,1,1,1,1,7,8,0,1,1,2,1,3,3,3,1,1,1,1,1,2,1,2,1,2,4,3,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,3,4,4,3,1,1,1,1,1,1,3,3,1,3,2,4,1,3,4,4,1,1,3,3,3,3,4,1,1,4,3,3,2,4,3,2,4,4,2,3,2,1,2,1,2,3,4,1,4,1,1,4,2,2,5,5,2,2,2,2,2,2,4,4,5,5,4,2,4,4,2,2,2,4,2,2,35,38,76,105,.0546873153863284,0
211,1,1,1,1,2,0,3,0,1,1,1,1,1,1,7,8,0,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,4,2,3,1,4,2,2,4,4,2,2,1,3,4,2,1,3,1,4,1,4,4,2,2,2,4,4,2,1,3,2,3,4,2,2,1,1,2,3,5,1,4,2,1,3,1,1,1,2,5,2,2,4,4,2,1,4,1,1,1,2,1,1,25,23,55,105,.00681890504829053,0
212,0,1,1,1,4,0,0,0,1,1,1,1,1,1,7,8,0,2,1,1,1,1,1,3,3,2,1,1,4,2,1,4,4,4,4,2,4,1,3,2,2,2,1,1,4,1,1,3,3,2,1,1,4,2,1,4,4,4,4,2,4,1,3,2,2,2,4,4,3,3,4,1,3,4,1,4,4,3,2,3,1,3,4,1,1,4,1,4,2,4,3,4,4,3,4,4,4,1,3,2,3,4,2,1,4,2,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,2,1,1,2,4,5,1,1,49,54,53,119,.121786939669274,0
213,1,1,1,1,0,0,2,0,1,1,1,1,1,1,7,8,0,2,4,2,1,4,1,3,1,1,1,4,1,2,1,3,3,1,4,1,3,1,1,1,1,1,1,2,1,4,3,2,1,1,1,4,1,2,2,3,3,1,4,2,2,1,1,1,1,1,1,4,3,4,2,4,1,1,2,4,4,1,2,1,1,1,3,3,1,4,1,3,1,4,3,4,2,1,1,4,3,4,3,2,3,4,3,2,3,1,1,1,2,2,4,2,2,2,2,2,3,4,5,4,4,2,4,4,4,3,2,2,3,1,1,2,42,43,67,101,.0371351693106528,0
214,1,1,1,1,4,0,3,0,1,1,1,1,1,1,7,8,0,1,3,1,1,1,1,1,1,1,2,1,2,1,1,4,4,2,4,2,1,4,1,1,1,1,1,1,3,1,3,4,1,1,1,1,2,1,1,4,3,1,4,1,1,1,1,3,1,3,3,4,4,1,4,1,1,4,2,2,3,4,3,3,2,4,4,1,1,1,3,4,2,2,4,4,3,1,3,4,4,1,4,2,3,4,4,2,1,1,4,2,2,2,2,2,2,2,2,2,2,4,1,1,2,1,4,4,1,2,2,1,2,1,2,2,40,38,50,115,.0552812533509254,0
215,1,1,1,1,1,0,2,0,1,1,1,1,1,1,7,8,0,1,3,1,1,1,1,1,4,3,1,1,3,3,1,4,4,2,4,2,4,4,1,3,1,1,1,1,3,1,3,4,1,1,1,1,2,1,1,4,3,1,4,1,1,1,1,3,1,3,3,4,4,1,2,3,1,4,4,2,3,4,3,3,2,4,4,1,3,4,4,4,2,2,4,4,3,1,3,4,4,1,4,2,3,4,4,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,50,38,52,123,.536676040660567,1
216,1,1,1,1,0,0,3,0,1,1,1,1,1,1,7,8,0,1,3,1,1,1,1,3,1,1,2,1,2,1,1,4,4,2,4,2,1,4,1,1,1,1,1,1,3,1,3,4,1,1,1,1,2,1,1,4,3,1,4,1,1,1,1,3,1,3,3,4,4,1,4,1,1,4,2,2,3,4,3,3,1,4,3,1,1,4,1,4,1,4,3,3,2,4,3,4,3,1,2,3,2,4,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,40,38,51,110,.0334609000016231,0
217,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7,8,0,1,1,2,1,1,1,2,1,1,1,1,4,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,3,3,3,4,1,4,4,4,4,1,4,3,2,2,3,4,2,4,3,4,1,2,4,1,4,3,4,4,1,2,4,2,1,1,4,1,4,3,1,1,1,1,1,3,1,1,1,1,1,1,3,5,3,3,1,1,1,1,4,1,1,1,1,1,29,27,40,117,.0121815127461978,0
218,1,1,1,1,1,0,1,0,1,1,1,1,1,1,7,8,0,1,1,2,1,1,1,2,1,1,1,1,4,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,3,3,3,4,1,4,4,4,4,1,4,1,2,2,4,4,2,4,2,4,2,4,4,1,4,3,4,4,1,2,4,2,1,1,4,1,4,3,1,1,1,1,1,3,1,1,1,1,1,3,5,3,3,1,1,1,1,4,1,1,1,1,1,1,29,27,40,118,.0137315041143926,0
219,1,1,1,1,4,0,2,0,1,1,1,1,1,1,7,8,0,1,1,3,1,1,1,1,1,4,3,1,4,1,4,3,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,4,3,1,4,1,1,3,1,2,1,2,1,1,1,1,1,1,1,4,4,4,4,4,1,3,4,4,3,4,2,1,2,1,4,2,1,3,1,3,4,4,3,4,2,1,3,4,1,2,4,3,3,1,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,39,37,54,111,.0436989441592396,0
220,0,1,1,1,0,0,3,0,1,1,1,1,1,1,7,8,0,2,2,3,1,1,1,4,1,3,1,2,1,3,2,4,1,3,1,3,4,1,3,4,1,1,1,1,4,3,4,2,1,1,2,1,1,1,1,2,3,1,4,1,2,1,1,1,1,2,4,3,3,4,4,4,4,3,3,2,4,4,1,4,1,3,4,4,1,3,2,2,2,2,4,4,3,4,4,4,3,1,1,3,4,1,2,2,4,2,2,4,4,1,4,5,2,1,1,1,1,1,4,4,4,4,1,3,1,1,4,1,1,4,1,4,45,39,62,121,.425844998159975,0
221,1,1,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,2,2,2,1,1,1,2,1,2,1,2,1,4,3,1,3,3,3,1,2,1,3,2,1,1,4,2,4,3,4,3,1,1,2,1,1,1,1,2,3,1,4,2,1,1,1,1,1,2,4,3,3,3,3,4,3,3,1,2,3,3,3,1,3,3,4,4,1,3,2,2,2,4,4,4,2,1,4,1,4,2,2,1,2,3,3,1,4,2,2,4,1,1,4,5,1,2,1,1,1,1,4,4,4,4,1,3,1,1,2,3,1,1,1,2,39,43,54,111,.0250631366050377,0
222,1,1,1,1,2,0,3,0,1,1,1,1,1,1,7,8,0,1,1,1,1,2,1,3,1,1,3,1,4,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,1,2,3,1,1,1,1,1,1,4,1,4,3,3,3,4,4,4,4,4,3,1,3,2,1,1,4,4,1,4,4,3,2,2,3,3,4,2,4,3,3,2,1,1,1,4,4,1,4,3,1,5,3,5,5,2,4,5,4,5,4,5,5,3,5,5,4,1,1,1,5,1,5,4,1,5,33,34,93,117,.502646828989761,1
223,1,1,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,2,2,3,1,2,1,1,1,2,1,1,4,3,2,1,3,2,4,2,3,1,1,4,2,1,2,1,4,4,4,1,1,1,2,2,4,2,3,4,2,1,4,1,2,1,1,2,3,2,1,3,4,4,3,3,1,3,3,4,4,2,3,3,1,3,3,3,1,3,4,4,2,4,4,3,3,3,4,3,2,3,3,2,2,4,4,1,4,3,2,4,2,4,5,2,4,2,4,5,4,2,4,3,5,5,4,4,4,2,4,2,4,4,4,1,45,52,88,121,.641612130498469,1
224,1,1,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,1,2,2,1,1,1,2,1,2,1,1,4,1,1,2,2,2,1,1,1,1,1,1,1,2,3,3,1,1,1,2,2,3,1,2,3,2,2,2,4,3,2,3,3,3,2,3,2,3,2,3,4,4,4,3,3,4,3,3,2,4,2,2,3,3,3,1,1,3,3,4,1,4,4,4,3,2,4,3,2,1,1,3,4,1,2,2,2,2,2,4,2,2,4,5,3,4,1,1,5,5,2,3,4,4,2,4,5,2,5,2,4,5,3,1,31,53,82,114,.0309094041774783,0
225,1,1,1,1,4,0,1,0,1,1,1,1,1,1,7,8,0,1,2,2,1,1,1,2,1,1,2,2,3,2,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,3,3,1,3,2,1,2,2,3,1,2,1,1,1,3,3,3,3,4,4,3,4,4,2,3,2,3,1,1,3,3,1,2,2,3,4,1,3,4,4,3,1,4,4,4,2,3,2,3,1,3,2,4,1,1,4,4,1,1,5,2,2,1,1,4,3,4,3,4,4,1,2,5,1,1,5,2,3,3,1,31,41,67,112,.0226442302939793,0
226,1,1,1,1,1,0,1,0,1,1,1,1,1,1,7,8,0,2,3,3,1,4,2,2,1,4,1,1,1,2,2,1,3,1,3,3,2,1,1,3,3,2,1,3,1,1,2,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,1,4,1,2,1,4,3,1,1,4,3,2,3,4,1,1,1,1,1,4,3,2,4,1,2,4,1,4,4,4,1,2,1,1,1,4,1,1,1,5,1,1,2,1,1,2,1,2,4,3,4,3,5,5,5,1,2,3,1,3,2,4,1,1,46,32,63,91,.0473758682203119,0
227,0,1,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,1,3,2,1,1,1,1,1,2,1,1,4,1,1,1,2,2,2,4,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,4,1,1,1,2,2,2,4,1,1,1,1,1,4,4,2,2,1,1,1,1,2,4,4,1,4,4,1,3,2,1,1,4,1,4,1,3,1,2,1,2,4,4,3,4,2,3,3,4,1,2,2,4,3,3,4,2,2,4,3,4,5,2,1,1,4,5,4,4,3,4,2,2,4,4,5,2,4,3,1,35,36,79,104,.0735085401815221,0
228,1,1,1,1,1,0,2,1,1,1,1,1,1,1,7,8,0,1,3,3,1,1,1,2,1,1,2,2,2,3,2,3,2,3,2,4,4,2,3,2,2,1,1,2,2,2,1,3,2,1,2,3,2,1,2,4,2,3,1,2,1,2,2,2,3,3,4,2,4,3,4,1,1,3,3,3,3,3,4,4,2,2,2,2,2,1,1,4,2,4,3,4,1,3,3,2,2,3,3,2,4,3,4,3,2,2,4,4,2,2,1,3,4,5,2,1,1,4,5,4,4,3,4,2,2,4,4,5,2,4,3,1,47,44,76,115,.502386882172829,1
229,1,1,1,0,4,0,0,1,1,1,1,1,1,1,7,8,0,1,1,2,1,1,2,3,1,3,1,1,2,3,3,2,1,3,4,3,3,3,1,4,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,4,2,2,1,1,1,1,3,1,4,4,4,4,4,4,1,2,1,3,3,1,1,4,4,4,3,2,1,1,3,1,1,3,3,2,3,4,3,3,2,3,3,3,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,2,1,1,1,1,1,44,35,41,110,.0409496950109879,0
230,1,1,1,1,4,2,1,0,1,1,1,1,1,1,7,8,0,1,1,2,1,1,1,3,1,1,1,1,1,1,1,3,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,4,1,1,2,1,3,1,2,1,4,4,3,4,4,2,4,4,4,4,3,4,1,1,2,3,4,1,4,1,4,1,4,4,1,4,4,4,4,1,3,1,3,2,3,1,1,4,2,1,4,3,1,4,4,2,1,5,5,1,5,4,3,4,4,3,4,1,1,4,5,3,4,1,1,32,32,77,116,.195705297056925,0
231,1,1,1,0,4,0,0,0,1,1,1,1,1,1,7,8,0,1,1,2,1,1,1,3,1,3,1,1,2,3,3,2,1,3,2,1,2,3,1,4,1,1,2,2,1,1,1,1,1,3,1,1,2,3,4,2,1,3,1,2,1,1,2,2,1,3,1,4,4,4,4,4,1,3,1,2,3,4,4,1,1,4,3,4,4,3,3,2,1,2,2,1,2,3,3,4,3,4,3,3,3,1,4,1,4,1,1,4,1,1,2,2,2,4,2,3,3,4,2,4,2,4,3,3,4,4,3,3,3,4,4,3,38,39,74,113,.170320785615134,0
